cluster_id,label,domain_tokens,tokens
BGC0000024,Polyketide,PF03704 PF13193 PF00501 PF11583 PF00550 PF00109 PF02801 PF16197 PF00698 PF14765 PF08659 PF00550 PF00117 PF04715 PF00425 PF00067 PF00109 PF02801 PF16197 PF00698 PF14765 PF13602 PF08659 PF00550 PF00109 PF02801 PF16197 PF00109 PF00550 PF00109 PF16197 PF00698 PF00109 PF02801 PF08242,"['PF03704', 'PF13193', 'PF00501', 'PF11583', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF14765', 'PF08659', 'PF00550', 'PF00117', 'PF04715', 'PF00425', 'PF00067', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF14765', 'PF13602', 'PF08659', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF00550', 'PF00109', 'PF16197', 'PF00698', 'PF00109', 'PF02801', 'PF08242']"
BGC0000025,Polyketide,PF00106 PF00201 PF16363 PF00483 PF01370 PF00908 PF03559 PF00248,"['PF00106', 'PF00201', 'PF16363', 'PF00483', 'PF01370', 'PF00908', 'PF03559', 'PF00248']"
BGC0000026,Saccharide,PF01926 PF06071 PF06769 PF19463 PF00588 PF11599 PF01370 PF14606 PF00196 PF08421 PF08484 PF00999 PF00109 PF02801 PF00109 PF00698 PF00550 PF00483 PF16363 PF01370 PF05721 PF06722 PF16363 PF08241 PF00248 PF05050 PF05721 PF13489 PF00005 PF01061 PF00676 PF02779 PF02780 PF00535,"['PF01926', 'PF06071', 'PF06769', 'PF19463', 'PF00588', 'PF11599', 'PF01370', 'PF14606', 'PF00196', 'PF08421', 'PF08484', 'PF00999', 'PF00109', 'PF02801', 'PF00109', 'PF00698', 'PF00550', 'PF00483', 'PF16363', 'PF01370', 'PF05721', 'PF06722', 'PF16363', 'PF08241', 'PF00248', 'PF05050', 'PF05721', 'PF13489', 'PF00005', 'PF01061', 'PF00676', 'PF02779', 'PF02780', 'PF00535']"
BGC0000027,Polyketide,PF02580 PF00160 PF07993 PF18558 PF00550 PF16073 PF00550 PF00698 PF02801 PF00109 PF00698 PF04082 PF00106 PF02458 PF00248 PF03959 PF04082 PF01648 PF18314 PF02801 PF00109 PF02801 PF18314 PF18325 PF00698 PF08354 PF17951 PF01575 PF00698 PF00071 PF13418 PF13418 PF13418 PF13418 PF13418 PF06963 PF01494,"['PF02580', 'PF00160', 'PF07993', 'PF18558', 'PF00550', 'PF16073', 'PF00550', 'PF00698', 'PF02801', 'PF00109', 'PF00698', 'PF04082', 'PF00106', 'PF02458', 'PF00248', 'PF03959', 'PF04082', 'PF01648', 'PF18314', 'PF02801', 'PF00109', 'PF02801', 'PF18314', 'PF18325', 'PF00698', 'PF08354', 'PF17951', 'PF01575', 'PF00698', 'PF00071', 'PF13418', 'PF13418', 'PF13418', 'PF13418', 'PF13418', 'PF06963', 'PF01494']"
BGC0000028,Polyketide,PF13193 PF00501 PF13193 PF00501 PF00155 PF16197 PF00698 PF00550 PF00109 PF02801 PF16197 PF00698 PF08659 PF00550 PF00109 PF02801 PF16197 PF00698 PF00109 PF00550 PF00109 PF02801 PF16197 PF00698 PF00550 PF00109 PF16197 PF00698 PF18369 PF08659 PF00550 PF00109 PF02801 PF16197 PF00109 PF18369 PF08659 PF00550 PF00109 PF16197 PF00698 PF14765 PF18369 PF08659 PF00550 PF08990 PF00109 PF16197 PF00698 PF14765 PF08659 PF00550 PF00109 PF16197 PF00698 PF14765 PF08659 PF13602 PF08659 PF00550 PF00109 PF16197 PF00698 PF08659 PF00550 PF00109 PF16197 PF00109 PF14765 PF08659 PF00550 PF02801 PF00109 PF16197 PF00109 PF14765 PF08659 PF00975 PF02737 PF02771 PF02770 PF00441 PF01596 PF03704 PF00975,"['PF13193', 'PF00501', 'PF13193', 'PF00501', 'PF00155', 'PF16197', 'PF00698', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF08659', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF00109', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF00550', 'PF00109', 'PF16197', 'PF00698', 'PF18369', 'PF08659', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF18369', 'PF08659', 'PF00550', 'PF00109', 'PF16197', 'PF00698', 'PF14765', 'PF18369', 'PF08659', 'PF00550', 'PF08990', 'PF00109', 'PF16197', 'PF00698', 'PF14765', 'PF08659', 'PF00550', 'PF00109', 'PF16197', 'PF00698', 'PF14765', 'PF08659', 'PF13602', 'PF08659', 'PF00550', 'PF00109', 'PF16197', 'PF00698', 'PF08659', 'PF00550', 'PF00109', 'PF16197', 'PF00109', 'PF14765', 'PF08659', 'PF00550', 'PF02801', 'PF00109', 'PF16197', 'PF00109', 'PF14765', 'PF08659', 'PF00975', 'PF02737', 'PF02771', 'PF02770', 'PF00441', 'PF01596', 'PF03704', 'PF00975']"
BGC0000029,Polyketide,PF13473 PF03640 PF13191 PF00196 PF00109 PF16197 PF00109 PF00106 PF00550 PF00109 PF16197 PF00109 PF02801 PF14765 PF08659 PF00550 PF00109 PF02801 PF16197 PF00698 PF14765 PF08659 PF00550 PF00109 PF16197 PF00698 PF14765 PF01266 PF08659 PF14765 PF10862 PF00550 PF08659 PF14765 PF00108 PF00109 PF16197 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF00109 PF00550 PF00501 PF00501 PF00440 PF07690 PF00067 PF00550 PF08659 PF14765 PF00698 PF16197 PF00109 PF00550 PF08659 PF14765 PF00698 PF14765 PF00109 PF00561 PF00975 PF08659 PF14765 PF00698 PF14765 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF00109 PF13822 PF00975 PF01553 PF00561 PF01774 PF02492 PF01730,"['PF13473', 'PF03640', 'PF13191', 'PF00196', 'PF00109', 'PF16197', 'PF00109', 'PF00106', 'PF00550', 'PF00109', 'PF16197', 'PF00109', 'PF02801', 'PF14765', 'PF08659', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF14765', 'PF08659', 'PF00550', 'PF00109', 'PF16197', 'PF00698', 'PF14765', 'PF01266', 'PF08659', 'PF14765', 'PF10862', 'PF00550', 'PF08659', 'PF14765', 'PF00108', 'PF00109', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF00501', 'PF00501', 'PF00440', 'PF07690', 'PF00067', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF14765', 'PF00109', 'PF00561', 'PF00975', 'PF08659', 'PF14765', 'PF00698', 'PF14765', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF13822', 'PF00975', 'PF01553', 'PF00561', 'PF01774', 'PF02492', 'PF01730']"
BGC0000030,Polyketide,PF07859 PF00975 PF00550 PF00698 PF16073 PF02801 PF00109 PF16073 PF01494 PF00891 PF05368 PF04082 PF07690 PF07690,"['PF07859', 'PF00975', 'PF00550', 'PF00698', 'PF16073', 'PF02801', 'PF00109', 'PF16073', 'PF01494', 'PF00891', 'PF05368', 'PF04082', 'PF07690', 'PF07690']"
BGC0000031,Polyketide,PF14219 PF14447 PF12833 PF01965 PF00561 PF02627 PF02678 PF05726 PF00975 PF13561 PF13561 PF13378 PF12146 PF02776 PF00205 PF02776 PF02515 PF02515 PF00698 PF00109 PF16197 PF00698 PF08659 PF00550 PF08659 PF00109 PF16197 PF00698 PF14765 PF08659 PF00550 PF00109 PF16197 PF00109 PF14765 PF08659 PF14765 PF00109 PF16197 PF00109 PF08659 PF00109 PF08659 PF00550 PF00109 PF02801 PF16197 PF00109 PF00107 PF14765 PF13602 PF08659 PF00550 PF00109 PF00109 PF00698 PF00109 PF00550 PF00975 PF00067 PF00202 PF08240 PF00107 PF03321 PF00296 PF10370 PF01557 PF07973 PF00587 PF03129 PF17196 PF13581 PF06241 PF06241 PF01814 PF01568 PF00384 PF04476 PF00171 PF08240 PF00107 PF04072 PF13499 PF00036 PF00036 PF00036 PF00036,"['PF14219', 'PF14447', 'PF12833', 'PF01965', 'PF00561', 'PF02627', 'PF02678', 'PF05726', 'PF00975', 'PF13561', 'PF13561', 'PF13378', 'PF12146', 'PF02776', 'PF00205', 'PF02776', 'PF02515', 'PF02515', 'PF00698', 'PF00109', 'PF16197', 'PF00698', 'PF08659', 'PF00550', 'PF08659', 'PF00109', 'PF16197', 'PF00698', 'PF14765', 'PF08659', 'PF00550', 'PF00109', 'PF16197', 'PF00109', 'PF14765', 'PF08659', 'PF14765', 'PF00109', 'PF16197', 'PF00109', 'PF08659', 'PF00109', 'PF08659', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF00107', 'PF14765', 'PF13602', 'PF08659', 'PF00550', 'PF00109', 'PF00109', 'PF00698', 'PF00109', 'PF00550', 'PF00975', 'PF00067', 'PF00202', 'PF08240', 'PF00107', 'PF03321', 'PF00296', 'PF10370', 'PF01557', 'PF07973', 'PF00587', 'PF03129', 'PF17196', 'PF13581', 'PF06241', 'PF06241', 'PF01814', 'PF01568', 'PF00384', 'PF04476', 'PF00171', 'PF08240', 'PF00107', 'PF04072', 'PF13499', 'PF00036', 'PF00036', 'PF00036', 'PF00036']"
BGC0000032,Polyketide,PF02129 PF08530 PF00501 PF00107 PF00109 PF02801 PF16197 PF00698 PF00550 PF00109 PF16197 PF00109 PF08659 PF00109 PF00550 PF00109 PF16197 PF00698 PF14765 PF16197 PF13602 PF08659 PF00550 PF13546 PF13191 PF00196 PF00117 PF00425 PF00857 PF00106 PF01474 PF02771 PF02770 PF00441 PF00501 PF13193 PF00109 PF16197 PF14765 PF00109 PF08659 PF03176 PF00440 PF17754 PF00550 PF08659 PF02801 PF08659 PF00109 PF00698 PF00109 PF00550 PF08659 PF13602 PF16197 PF14765 PF00107 PF00109 PF16197 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF00109 PF13454 PF00206 PF10397 PF00975 PF19450 PF05610 PF01817 PF01546,"['PF02129', 'PF08530', 'PF00501', 'PF00107', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF00550', 'PF00109', 'PF16197', 'PF00109', 'PF08659', 'PF00109', 'PF00550', 'PF00109', 'PF16197', 'PF00698', 'PF14765', 'PF16197', 'PF13602', 'PF08659', 'PF00550', 'PF13546', 'PF13191', 'PF00196', 'PF00117', 'PF00425', 'PF00857', 'PF00106', 'PF01474', 'PF02771', 'PF02770', 'PF00441', 'PF00501', 'PF13193', 'PF00109', 'PF16197', 'PF14765', 'PF00109', 'PF08659', 'PF03176', 'PF00440', 'PF17754', 'PF00550', 'PF08659', 'PF02801', 'PF08659', 'PF00109', 'PF00698', 'PF00109', 'PF00550', 'PF08659', 'PF13602', 'PF16197', 'PF14765', 'PF00107', 'PF00109', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF13454', 'PF00206', 'PF10397', 'PF00975', 'PF19450', 'PF05610', 'PF01817', 'PF01546']"
BGC0000033,Polyketide,PF00884 PF04055 PF07690 PF17754 PF00908 PF04321 PF16363 PF00266 PF02574 PF00962 PF01638 PF03704 PF03109 PF00496 PF10431 PF07724 PF17871 PF07724 PF02861 PF19467 PF19289 PF19289 PF00266 PF08241 PF00483 PF05988 PF01053 PF14765 PF08659 PF00698 PF08659 PF02801 PF00109 PF13517 PF01839 PF13517 PF13517 PF08012 PF12833 PF03721 PF00984 PF03720 PF01370 PF13649 PF12840 PF00201 PF08327 PF01061 PF00005 PF00496 PF00891 PF00266 PF07282 PF01385 PF12323 PF00496 PF00248 PF01041 PF06722 PF00067 PF04820 PF08541 PF00109 PF02801 PF16197 PF00698 PF14765 PF00891 PF03781 PF03559 PF00067 PF08327 PF04055 PF00201 PF00201,"['PF00884', 'PF04055', 'PF07690', 'PF17754', 'PF00908', 'PF04321', 'PF16363', 'PF00266', 'PF02574', 'PF00962', 'PF01638', 'PF03704', 'PF03109', 'PF00496', 'PF10431', 'PF07724', 'PF17871', 'PF07724', 'PF02861', 'PF19467', 'PF19289', 'PF19289', 'PF00266', 'PF08241', 'PF00483', 'PF05988', 'PF01053', 'PF14765', 'PF08659', 'PF00698', 'PF08659', 'PF02801', 'PF00109', 'PF13517', 'PF01839', 'PF13517', 'PF13517', 'PF08012', 'PF12833', 'PF03721', 'PF00984', 'PF03720', 'PF01370', 'PF13649', 'PF12840', 'PF00201', 'PF08327', 'PF01061', 'PF00005', 'PF00496', 'PF00891', 'PF00266', 'PF07282', 'PF01385', 'PF12323', 'PF00496', 'PF00248', 'PF01041', 'PF06722', 'PF00067', 'PF04820', 'PF08541', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF14765', 'PF00891', 'PF03781', 'PF03559', 'PF00067', 'PF08327', 'PF04055', 'PF00201', 'PF00201']"
BGC0000034,NRP,PF01494 PF01063 PF00196 PF13191 PF00196 PF13191 PF13191 PF13191 PF00196 PF13191 PF00196 PF13191 PF00201 PF01041 PF00067 PF13370 PF00975 PF00117 PF04715 PF00425 PF00501 PF00550 PF00109 PF16197 PF00109 PF16197 PF00550 PF00005 PF01061 PF08659 PF14765 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF18369 PF14765 PF00107 PF00106 PF00109 PF16197 PF00109 PF00550 PF08659 PF13602 PF00106 PF14765 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF18369 PF00698 PF16197 PF00109 PF00698 PF08990 PF00550 PF08659 PF14765 PF00698 PF16197 PF00109 PF08990 PF00550 PF08659 PF13602 PF08240 PF00108 PF14765 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF18369 PF00698 PF16197 PF00109 PF00550 PF08659 PF13602 PF08240 PF18369 PF14765 PF00698 PF16197 PF00109 PF00550 PF08659 PF13602 PF08240 PF00108 PF14765 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF18369 PF00698 PF16197 PF00109 PF00550 PF08659 PF18369 PF00698 PF16197 PF00109 PF00550 PF08659 PF18369 PF00698 PF16197 PF00109 PF00550 PF08659 PF18369 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF18369 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF02801 PF00109 PF16363,"['PF01494', 'PF01063', 'PF00196', 'PF13191', 'PF00196', 'PF13191', 'PF13191', 'PF13191', 'PF00196', 'PF13191', 'PF00196', 'PF13191', 'PF00201', 'PF01041', 'PF00067', 'PF13370', 'PF00975', 'PF00117', 'PF04715', 'PF00425', 'PF00501', 'PF00550', 'PF00109', 'PF16197', 'PF00109', 'PF16197', 'PF00550', 'PF00005', 'PF01061', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF18369', 'PF14765', 'PF00107', 'PF00106', 'PF00109', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF13602', 'PF00106', 'PF14765', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF18369', 'PF00698', 'PF16197', 'PF00109', 'PF00698', 'PF08990', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF08990', 'PF00550', 'PF08659', 'PF13602', 'PF08240', 'PF00108', 'PF14765', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF18369', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF13602', 'PF08240', 'PF18369', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF13602', 'PF08240', 'PF00108', 'PF14765', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF18369', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF18369', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF18369', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF18369', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF18369', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF16363']"
BGC0000035,Polyketide,PF05231 PF07228 PF00248 PF01041 PF05711 PF14310 PF01915 PF00933 PF00067 PF00067 PF00975 PF16363 PF00483 PF00908 PF05711 PF00067 PF01370 PF17843 PF00109 PF02801 PF16197 PF00698 PF00550 PF00109 PF02801 PF16197 PF02801 PF00109 PF00106 PF08659 PF00550 PF00109 PF02801 PF16197 PF00698 PF14765 PF08659 PF00109 PF16197 PF00698 PF14765 PF08659 PF00550 PF00109 PF02801 PF16197 PF00109 PF08659 PF00107 PF08659 PF00109 PF08659 PF00550 PF00109 PF02801 PF16197 PF00109 PF08659 PF00107 PF14765 PF13602 PF08659 PF00550 PF00109 PF02801 PF00109 PF08659 PF00106 PF08659 PF00109 PF16197 PF00698 PF00550 PF02801 PF00698 PF06722 PF13561 PF01594 PF00768 PF02518 PF00512 PF00512 PF00486 PF00072 PF00860 PF00860 PF00975 PF00196 PF07676 PF07676 PF07676 PF07676 PF07676 PF07676 PF07676 PF07676 PF07676 PF01345 PF01345,"['PF05231', 'PF07228', 'PF00248', 'PF01041', 'PF05711', 'PF14310', 'PF01915', 'PF00933', 'PF00067', 'PF00067', 'PF00975', 'PF16363', 'PF00483', 'PF00908', 'PF05711', 'PF00067', 'PF01370', 'PF17843', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF02801', 'PF00109', 'PF00106', 'PF08659', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF14765', 'PF08659', 'PF00109', 'PF16197', 'PF00698', 'PF14765', 'PF08659', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF08659', 'PF00107', 'PF08659', 'PF00109', 'PF08659', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF08659', 'PF00107', 'PF14765', 'PF13602', 'PF08659', 'PF00550', 'PF00109', 'PF02801', 'PF00109', 'PF08659', 'PF00106', 'PF08659', 'PF00109', 'PF16197', 'PF00698', 'PF00550', 'PF02801', 'PF00698', 'PF06722', 'PF13561', 'PF01594', 'PF00768', 'PF02518', 'PF00512', 'PF00512', 'PF00486', 'PF00072', 'PF00860', 'PF00860', 'PF00975', 'PF00196', 'PF07676', 'PF07676', 'PF07676', 'PF07676', 'PF07676', 'PF07676', 'PF07676', 'PF07676', 'PF07676', 'PF01345', 'PF01345']"
BGC0000036,Polyketide,PF13302 PF06722 PF08659 PF14765 PF00698 PF16197 PF02801 PF00109 PF04820 PF08541 PF08545 PF13578 PF01370 PF01408 PF03559 PF13822 PF01039 PF00440 PF07690 PF03704 PF00975 PF16363 PF00483 PF06722 PF01494 PF00109 PF16197 PF00698 PF00550 PF00109 PF02801 PF16197 PF00698 PF14765 PF02801 PF08659 PF00550 PF00109 PF02801 PF16197 PF00109 PF14765 PF08659 PF00550 PF08990 PF00109 PF16197 PF00109 PF14765 PF08659 PF00698 PF00109 PF16197 PF00109 PF14765 PF00550 PF00106 PF13602 PF08659 PF00550 PF00067 PF00109 PF16197 PF00698 PF14765 PF13602 PF08659 PF00550 PF00109 PF02801 PF16197 PF00698 PF14765 PF08659 PF14765 PF00550 PF00109 PF16197 PF00698 PF14765 PF08659 PF00550 PF00109 PF16197 PF00109 PF08659 PF00550 PF14765 PF00109 PF16197 PF00698 PF14765 PF13602 PF08659 PF00550 PF00109 PF02801 PF16197 PF00109 PF08659 PF14765 PF08659 PF00550 PF08990 PF00109 PF16197 PF00109 PF16197 PF18369 PF08659 PF18369 PF08659 PF18369 PF02801 PF01494 PF18678 PF08545 PF00198 PF03457 PF03457 PF03457 PF00271 PF04851,"['PF13302', 'PF06722', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF04820', 'PF08541', 'PF08545', 'PF13578', 'PF01370', 'PF01408', 'PF03559', 'PF13822', 'PF01039', 'PF00440', 'PF07690', 'PF03704', 'PF00975', 'PF16363', 'PF00483', 'PF06722', 'PF01494', 'PF00109', 'PF16197', 'PF00698', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF14765', 'PF02801', 'PF08659', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF14765', 'PF08659', 'PF00550', 'PF08990', 'PF00109', 'PF16197', 'PF00109', 'PF14765', 'PF08659', 'PF00698', 'PF00109', 'PF16197', 'PF00109', 'PF14765', 'PF00550', 'PF00106', 'PF13602', 'PF08659', 'PF00550', 'PF00067', 'PF00109', 'PF16197', 'PF00698', 'PF14765', 'PF13602', 'PF08659', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF14765', 'PF08659', 'PF14765', 'PF00550', 'PF00109', 'PF16197', 'PF00698', 'PF14765', 'PF08659', 'PF00550', 'PF00109', 'PF16197', 'PF00109', 'PF08659', 'PF00550', 'PF14765', 'PF00109', 'PF16197', 'PF00698', 'PF14765', 'PF13602', 'PF08659', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF08659', 'PF14765', 'PF08659', 'PF00550', 'PF08990', 'PF00109', 'PF16197', 'PF00109', 'PF16197', 'PF18369', 'PF08659', 'PF18369', 'PF08659', 'PF18369', 'PF02801', 'PF01494', 'PF18678', 'PF08545', 'PF00198', 'PF03457', 'PF03457', 'PF03457', 'PF00271', 'PF04851']"
BGC0000037,Polyketide,PF20434 PF08242 PF18558 PF00550 PF14765 PF00698 PF02801 PF00109 PF00698,"['PF20434', 'PF08242', 'PF18558', 'PF00550', 'PF14765', 'PF00698', 'PF02801', 'PF00109', 'PF00698']"
BGC0000038,Polyketide,PF00440 PF03756 PF13460 PF02775 PF01855 PF01558 PF00364 PF00289 PF02786 PF00289 PF01565 PF08031 PF00109 PF07993 PF14765 PF07993 PF14765 PF00109 PF14765 PF00109 PF08990 PF00550 PF08659 PF14765 PF14765 PF00109 PF14765 PF00109 PF00550 PF08659 PF14765 PF00109 PF14765 PF00109 PF00550 PF08659 PF14765 PF00109 PF16197 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF00109 PF00550 PF00698 PF16197 PF02801 PF00109 PF00561 PF07690 PF00202 PF03704 PF01565 PF08031 PF13561 PF13460 PF01039 PF00440 PF00975 PF03704 PF03704,"['PF00440', 'PF03756', 'PF13460', 'PF02775', 'PF01855', 'PF01558', 'PF00364', 'PF00289', 'PF02786', 'PF00289', 'PF01565', 'PF08031', 'PF00109', 'PF07993', 'PF14765', 'PF07993', 'PF14765', 'PF00109', 'PF14765', 'PF00109', 'PF08990', 'PF00550', 'PF08659', 'PF14765', 'PF14765', 'PF00109', 'PF14765', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00109', 'PF14765', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00109', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00561', 'PF07690', 'PF00202', 'PF03704', 'PF01565', 'PF08031', 'PF13561', 'PF13460', 'PF01039', 'PF00440', 'PF00975', 'PF03704', 'PF03704']"
BGC0000039,Polyketide,PF00144 PF03959 PF00668 PF08659 PF08242 PF13489 PF14765 PF00698 PF16197 PF02801 PF00109 PF00067 PF00109 PF08659 PF00107 PF08242 PF08659 PF14765 PF02801 PF00698 PF16197 PF02801 PF00109 PF13323 PF12349 PF00368 PF07690,"['PF00144', 'PF03959', 'PF00668', 'PF08659', 'PF08242', 'PF13489', 'PF14765', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00067', 'PF00109', 'PF08659', 'PF00107', 'PF08242', 'PF08659', 'PF14765', 'PF02801', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF13323', 'PF12349', 'PF00368', 'PF07690']"
